"AFGHANISTAN
Hotel to office:                                           22.5,,,,,,,,,,,
Total residual:                                          185.0,,,,,,,,,,,
,,,,,,,,,,,
DOMINICA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
,,,,,,,,,,,
DOMINICAN REPUBLIC                                                                         Currency:         DOP (unless stated otherwise),,,,,,,,,,,
Santo Domingo,,,,,,,,,,,
"Over 5 hours:                 1,048.5                                                              Room rate:                                      USD 140.5",,,,,,,,,,,
"Over 10 hours:               2,402.5                                                              Breakfast:                  0 (included in room rate)",,,,,,,,,,,
"24 hour rate:                   2,846.0 + room rate                                           Lunch:                                                     975.5",,,,,,,,,,,
"Dinner:                                                  1,281.0",,,,,,,,,,,
Other:                                                      106.5,,,,,,,,,,,
Drinks:                                                     146.0,,,,,,,,,,,
Hotel to office:                                         337.0,,,,,,,,,,,
"Total residual:                                       2,846.0",,,,,,,,,,,
,,,,,,,,,,,
DOMINICAN REPUBLIC,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
EAST TIMOR,,,,,,,,,,,
Dili and Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
ECUADOR,,,,,,Currency:,,USD (unless stated otherwise),,,
Guayaquil,,,,,,,,,,,
Over 5 hours:,,,,,24.5,Room rate:,,140.0,,,
Over 10 hours:,,,,,63.5,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,,75.0 + room rate,Lunch:,,22.0,,,
,,,,,,Dinner:,,36.5,,,
,,,,,,Other:,,4.0,,,
,,,,,,Drinks:,,5.0,,,
,,,,,,Hotel to office:,,7.5,,,
,,,,,,Total residual:,,75.0,,,
ECUADOR,,,,,,Currency:,,USD (unless stated otherwise),,,
Quito,,,,,,,,,,,
Over 5 hours:,,,,,29.0,Room rate:,,163.0,,,
Over 10 hours:,,,,,67.5,Breakfast:,,25.5,,,
24 hour rate:,,,,,105.0 + room rate,Lunch:,,26.0,,,
,,,,,,Dinner:,,35.5,,,
,,,,,,Other:,,4.5,,,
,,,,,,Drinks:,,6.0,,,
,,,,,,Hotel to office:,,7.5,,,
,,,,,,Total residual:,,105.0,,,
ECUADOR,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
EGYPT,,,,,,Currency:,,EGP (unless stated otherwise),,,
Alexandria,,,,,,,,,,,
Over 5 hours:,,,,,154.0,Room rate:,,"1,118.0",,,
Over 10 hours:,,,,,370.5,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,,445.0 + room rate,Lunch:,,138.0,,,
,,,,,,Dinner:,,201.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,31.5,,,
,,,,,,Hotel to office:,,74.5,,,
,,,,,,Total residual:,,445.0,,,
EGYPT                                                                                                     Currency:         EGP (unless stated otherwise),,,,,,,,,,,
Cairo,,,,,,,,,,,
Over 5 hours:                    279.0                                                              Room rate:                                      USD 181.5,,,,,,,,,,,
Over 10 hours:                  702.0                                                              Breakfast:                  0 (included in room rate),,,,,,,,,,,
24 hour rate:                      761.0 + room rate                                           Lunch:                                                     247.0,,,,,,,,,,,
Dinner:                                                     391.5,,,,,,,,,,,
Other:                                                             0,,,,,,,,,,,
Drinks:                                                       63.5,,,,,,,,,,,
Hotel to office:                                           59.0,,,,,,,,,,,
Total residual:                                          761.0,,,,,,,,,,,
,,,,,,,,,,,
EGYPT,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
,,,,,,,,,,,
EL SALVADOR                                                                                        Currency:         USD (unless stated otherwise),,,,,,,,,,,
San Salvador,,,,,,,,,,,
Over 5 hours:                      22.5                                                              Room rate:                                              136.5,,,,,,,,,,,
Over 10 hours:                    59.5                                                              Breakfast:                  0 (included in room rate),,,,,,,,,,,
24 hour rate:                        72.0 + room rate                                           Lunch:                                                       20.0,,,,,,,,,,,
Dinner:                                                       34.5,,,,,,,,,,,
Other:                                                          5.0,,,,,,,,,,,
Drinks:                                                         5.0,,,,,,,,,,,
Hotel to office:                                             7.5,,,,,,,,,,,
Total residual:                                            72.0,,,,,,,,,,,
,,,,,,,,,,,
EL SALVADOR,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
,,,,,,,,,,,
EQUATORIAL GUINEA                                                                           Currency:          XAF (unless stated otherwise),,,,,,,,,,,
Malabo,,,,,,,,,,,
"Over 5 hours:               26,454.5                                                              Room rate:                                       210,274.5",,,,,,,,,,,
"Over 10 hours:             70,544.5                                                              Breakfast:                                           18,993.0",,,,,,,,,,,
"24 hour rate:               100,391.0 + room rate                                           Lunch:                                                23,741.0",,,,,,,,,,,
"Dinner:                                                41,377.0",,,,,,,,,,,
"Other:                                                   6,105.0",,,,,,,,,,,
"Drinks:                                                  5,426.5",,,,,,,,,,,
"Hotel to office:                                      4,748.5",,,,,,,,,,,
"Total residual:                                   100,391.0",,,,,,,,,,,
"ERITREA
Asmara",,,,,,Currency:,,ERN (unless stated otherwise),,,
Over 5 hours:,,,363.0,,,Room rate:,,USD 133.50,,,
Over 10 hours:,,,"1,084.0",,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,"1,295.0 + room rate",,,Lunch:,,350.0,,,
,,,,,,Dinner:,,708.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,25.5,,,
,,,,,,Hotel to office:,,211.0,,,
,,,,,,Total residual:,,"1,295.0",,,
ESTONIA,,,,,,Currency:,,EUR (unless stated otherwise),,,
Tallinn,,,,,,,,,,,
Over 5 hours:,,,11.5,,,Room rate:,,116.0,,,
Over 10 hours:,,,53.0,,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,60.0 + room rate,,,Lunch:,,10.0,,,
,,,,,,Dinner:,,40.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,3.0,,,
,,,,,,Hotel to office:,,7.0,,,
,,,,,,Total residual:,,60.0,,,
ESTONIA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
ETHIOPIA,,,,,,Currency:,,ETB (unless stated otherwise),,,
Addis Ababa,,,,,,,,,,,
Over 5 hours:,,,677.0,,,Room rate:,,USD 274.50,,,
Over 10 hours:,,,"1,548.5",,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,"1,719.5 + room rate",,,Lunch:,,610.0,,,
,,,,,,Dinner:,,805.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,133.5,,,
,,,,,,Hotel to office:,,171.0,,,
,,,,,,Total residual:,,"1,719.5",,,
ETHIOPIA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
"FALKLAND ISLANDS
Stanley",,,,,,Currency:,,FKP (unless stated otherwise),,,
Over 5 hours:,,,,,14.0,Room rate:,,91.5,,,
Over 10 hours:,,,,,41.5,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,,46.5 + room rate,Lunch:,,12.5,,,
,,,,,,Dinner:,,26.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,2.5,,,
,,,,,,Hotel to office:,,5.0,,,
,,,,,,Total residual:,,46.5,,,
FALKLAND ISLANDS,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
FIJI,,,,,,Currency:,,FJD (unless stated otherwise),,,
Nadi,,,,,,,,,,,
Over 5 hours:,,,,,70.5,Room rate:,,295.5,,,
Over 10 hours:,,,,,169.0,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,,196.5 + room rate,Lunch:,,64.0,,,
,,,,,,Dinner:,,92.0,,,
,,,,,,Other:,,12.0,,,
,,,,,,Drinks:,,13.0,,,
,,,,,,Hotel to office:,,15.5,,,
,,,,,,Total residual:,,196.5,,,
FIJI,,,,,,Currency:,,FJD (unless stated otherwise),,,
Suva,,,,,,,,,,,
Over 5 hours:,,,,,68.5,Room rate:,,254.5,,,
Over 10 hours:,,,,,155.0,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,,172.0 + room rate,Lunch:,,62.5,,,
,,,,,,Dinner:,,80.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,12.0,,,
,,,,,,Hotel to office:,,17.0,,,
,,,,,,Total residual:,,172.0,,,
FIJI,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
"FINLAND
Helsinki",,,,,,Currency:,,EUR (unless stated otherwise),,,
Over 5 hours:,,,33.0,,,Room rate:,,146.5,,,
Over 10 hours:,,,75.5,,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,82.0 + room rate,,,Lunch:,,28.5,,,
,,,,,,Dinner:,,38.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,9.0,,,
,,,,,,Hotel to office:,,6.5,,,
,,,,,,Total residual:,,82.0,,,
FINLAND,,,,,,Currency:,,EUR (unless stated otherwise),,,
Elsewhere,,,,,,,,,,,
Over 5 hours:,,,33.0,,,Room rate:,,actuals,,,
Over 10 hours:,,,75.5,,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,82.0 + room rate,,,Lunch:,,28.5,,,
,,,,,,Dinner:,,38.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,9.0,,,
,,,,,,Hotel to office:,,6.5,,,
,,,,,,Total residual:,,82.0,,,
FRANCE,,,,,,Currency:,,EUR (unless stated otherwise),,,
Bordeaux,,,,,,,,,,,
Over 5 hours:,,,44.0,,,Room rate:,,120.0,,,
Over 10 hours:,,,114.0,,,Breakfast:,,15.5,,,
24 hour rate:,,,135.0 + room rate,,,Lunch:,,40.5,,,
,,,,,,Dinner:,,66.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,7.0,,,
,,,,,,Hotel to office:,,5.5,,,
,,,,,,Total residual:,,135.0,,,
FRANCE,,,,,,Currency:,,EUR (unless stated otherwise),,,
Lille,,,,,,,,,,,
Over 5 hours:,,,24.5,,,Room rate:,,183.5,,,
Over 10 hours:,,,63.0,,,Breakfast:,,16.0,,,
24 hour rate:,,,84.5 + room rate,,,Lunch:,,22.0,,,
,,,,,,Dinner:,,36.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,4.5,,,
,,,,,,Hotel to office:,,5.5,,,
,,,,,,Total residual:,,84.5,,,
"FRANCE
Lyon",,,,,,Currency:,,EUR (unless stated otherwise),,,
Over 5 hours:,,,28.0,,,Room rate:,,122.0,,,
Over 10 hours:,,,73.0,,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,79.5 + room rate,,,Lunch:,,25.5,,,
,,,,,,Dinner:,,43.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,4.5,,,
,,,,,,Hotel to office:,,6.5,,,
,,,,,,Total residual:,,79.5,,,
FRANCE,,,,,,Currency:,,EUR (unless stated otherwise),,,
Marseilles,,,,,,,,,,,
Over 5 hours:,,,28.5,,,Room rate:,,190.5,,,
Over 10 hours:,,,86.0,,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,92.5 + room rate,,,Lunch:,,24.5,,,
,,,,,,Dinner:,,53.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,8.0,,,
,,,,,,Hotel to office:,,6.5,,,
,,,,,,Total residual:,,92.5,,,
FRANCE,,,,,,Currency:,,EUR (unless stated otherwise),,,
Paris,,,,,,,,,,,
Over 5 hours:,,,40.0,,,Room rate:,,199.5,,,
Over 10 hours:,,,86.5,,,Breakfast:,,24.0,,,
24 hour rate:,,,117.0 + room rate,,,Lunch:,,35.5,,,
,,,,,,Dinner:,,42.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,9.0,,,
,,,,,,Hotel to office:,,6.5,,,
,,,,,,Total residual:,,117.0,,,
FRANCE,,,,,,Currency:,,EUR (unless stated otherwise),,,
Strasbourg,,,,,,,,,,,
Over 5 hours:,,,24.0,,,Room rate:,,108.0,,,
Over 10 hours:,,,59.5,,,Breakfast:,,14.5,,,
24 hour rate:,,,80.5 + room rate,,,Lunch:,,20.5,,,
,,,,,,Dinner:,,32.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,6.5,,,
,,,,,,Hotel to office:,,6.5,,,
,,,,,,Total residual:,,80.5,,,
"FRANCE
Elsewhere
Over 5 hours:",,,31.0,,,"Currency:
Room rate:",,"EUR (unless stated otherwise)
actuals",,,
Over 10 hours:,,,84.0,,,Breakfast:,,8.0,,,
24 hour rate:,,,98.0 + room rate,,,Lunch:,,28.0,,,
,,,,,,Dinner:,,50.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,6.0,,,
,,,,,,Hotel to office:,,6.0,,,
,,,,,,Total residual:,,98.0,,,
,,,,,,,,,,,
FRENCH POLYNESIA (TAHITI)                                                              Currency:          XPF (unless stated otherwise),,,,,,,,,,,
Papete,,,,,,,,,,,
,,,,,,,,,,,
Over 5 hours:,,,"3,291.5",,,Room rate:,,"16,541.0",,,
Over 10 hours:,,,"8,634.0",,,Breakfast:,,"3,705.0",,,
24 hour rate:,,,"13,411.0 + room rate",,,Lunch:,,"3,077.5",,,
,,,,,,Dinner:,,"5,129.0",,,
,,,,,,Other:,,497.0,,,
,,,,,,Drinks:,,427.5,,,
,,,,,,Hotel to office:,,575.0,,,
,,,,,,Total residual:,,"13,411.0",,,
FRENCH POLYNESIA (TAHITI),,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
GAMBIA,,,,,,Currency:,,GMD (unless stated otherwise),,,
Banjul,,,,,,,,,,,
Over 5 hours:                    531.5,,,,,,Room rate:,,EUR 90.00,,,
Over 10 hours:,,,"1,485.5",,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,"1,860.5 + room rate",,,Lunch:,,480.5,,,
,,,,,,Dinner:,,903.0,,,
,,,,,,Other:,,102.0,,,
,,,,,,Drinks:,,102.0,,,
,,,,,,Hotel to office:,,273.0,,,
,,,,,,Total residual:,,"1,860.5",,,
GAMBIA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
"GEORGIA
Tbilisi",,,,,,Currency:,,GEL (unless stated otherwise),,,
Over 5 hours:,,,,,73.5,Room rate:,,USD 233.50,,,
Over 10 hours:,,,,,160.5,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,,182.0 + room rate,Lunch:,,63.0,,,
,,,,,,Dinner:,,77.0,,,
,,,,,,Other:,,9.0,,,
,,,,,,Drinks:,,20.5,,,
,,,,,,Hotel to office:,,12.5,,,
,,,,,,Total residual:,,182.0,,,
GEORGIA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
GERMANY,,,,,,Currency:,,EUR (unless stated otherwise),,,
Berlin,,,,,,,,,,,
Over 5 hours:,,,,,22.0,Room rate:,,167.5,,,
Over 10 hours:,,,,,65.5,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,,72.0 + room rate,Lunch:,,18.5,,,
,,,,,,Dinner:,,40.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,6.5,,,
,,,,,,Hotel to office:,,6.5,,,
,,,,,,Total residual:,,72.0,,,
GERMANY,,,,,,Currency:,,EUR (unless stated otherwise),,,
Dusseldorf,,,,,,,,,,,
Over 5 hours:,,,,,23.0,Room rate:,,110.5,,,
Over 10 hours:,,,,,59.0,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,,66.0 + room rate,Lunch:,,19.5,,,
,,,,,,Dinner:,,33.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,6.5,,,
,,,,,,Hotel to office:,,7.0,,,
,,,,,,Total residual:,,66.0,,,
GERMANY,,,,,,Currency:,,EUR (unless stated otherwise),,,
Munich,,,,,,,,,,,
Over 5 hours:,,,,,29.0,Room rate:,,147.0,,,
Over 10 hours:,,,,,73.0,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,,79.5 + room rate,Lunch:,,25.5,,,
,,,,,,Dinner:,,41.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,6.5,,,
,,,,,,Hotel to office:,,6.5,,,
,,,,,,Total residual:,,79.5,,,
,,,,,,,,,,,
GERMANY,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
GHANA,,,,,,Currency:,,GHS (unless stated otherwise),,,
Accra,,,,,,,,,,,
Over 5 hours:,,,,,42.5,Room rate:,,USD 200.50,,,
Over 10 hours:,,,,,127.5,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,,149.5 + room rate,Lunch:,,38.0,,,
,,,,,,Dinner:,,80.5,,,
,,,,,,Other:,,5.5,,,
,,,,,,Drinks:,,9.0,,,
,,,,,,Hotel to office:,,16.5,,,
,,,,,,Total residual:,,149.5,,,
GHANA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
GIBRALTAR,,,,,,Currency:,,GIP (unless stated otherwise),,,
Gibraltar,,,,,,,,,,,
Over 5 hours:,,,,,20.0,Room rate:,,115.0,,,
Over 10 hours:,,,,,55.0,Breakfast:,,15.0,,,
24 hour rate:,,,,,75.0 + room rate,Lunch:,,17.0,,,
,,,,,,Dinner:,,32.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,5.5,,,
,,,,,,Hotel to office:,,5.0,,,
,,,,,,Total residual:,,75.0,,,
GIBRALTAR,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
GREECE,,,,,,Currency:,,EUR (unless stated otherwise),,,
Athens,,,,,,,,,,,
Over 5 hours:,,,,,28.5,Room rate:,,153.5,,,
Over 10 hours:,,,,,62.5,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,,,67.5 + room rate,Lunch:,,25.0,,,
,,,,,,Dinner:,,30.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,7.0,,,
,,,,,,Hotel to office:,,5.0,,,
,,,,,,Total residual:,,67.5,,,
,,,,,,,,,,,
"GREECE
Corfu",,,,,,Currency:,,EUR (unless stated otherwise),,,
Over 5 hours:,,,30.5,,,Room rate:,,92.5,,,
Over 10 hours:,,,76.0,,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,82.5 + room rate,,,Lunch:,,28.0,,,
,,,,,,Dinner:,,43.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,5.0,,,
,,,,,,Hotel to office:,,6.5,,,
,,,,,,Total residual:,,82.5,,,
GREECE,,,,,,Currency:,,EUR (unless stated otherwise),,,
Crete,,,,,,,,,,,
Over 5 hours:,,,23.0,,,Room rate:,,83.0,,,
Over 10 hours:,,,54.0,,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,60.0 + room rate,,,Lunch:,,19.5,,,
,,,,,,Dinner:,,27.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,7.0,,,
,,,,,,Hotel to office:,,6.0,,,
,,,,,,Total residual:,,60.0,,,
GREECE,,,,,,Currency:,,EUR (unless stated otherwise),,,
Rhodes,,,,,,,,,,,
Over 5 hours:,,,21.5,,,Room rate:,,82.5,,,
Over 10 hours:,,,56.5,,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,63.5 + room rate,,,Lunch:,,19.5,,,
,,,,,,Dinner:,,33.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,4.0,,,
,,,,,,Hotel to office:,,7.0,,,
,,,,,,Total residual:,,63.5,,,
GREECE,,,,,,Currency:,,EUR (unless stated otherwise),,,
Thessalonki,,,,,,,,,,,
Over 5 hours:,,,30.0,,,Room rate:,,155.0,,,
Over 10 hours:,,,80.0,,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,86.5 + room rate,,,Lunch:,,25.5,,,
,,,,,,Dinner:,,45.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,9.0,,,
,,,,,,Hotel to office:,,6.5,,,
,,,,,,Total residual:,,86.5,,,
GREECE,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
80% of Athens rate plus Hotel to Office EUR 5,,,,,,,,,,,
,,,,,,,,,,,
"GRENADA
St George's",,,,,,Currency:,,XCD (unless stated otherwise),,,
Over 5 hours:,,,66.0,,,Room rate:,,USD 144.50,,,
Over 10 hours:,,,188.5,,,Breakfast:,,45.5,,,
24 hour rate:,,,255.0 + room rate,,,Lunch:,,58.0,,,
,,,,,,Dinner:,,115.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,15.5,,,
,,,,,,Hotel to office:,,21.0,,,
,,,,,,Total residual:,,255.0,,,
GRENADA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
GUATEMALA,,,,,,Currency:,,USD (unless stated otherwise),,,
Guatemala City,,,,,,,,,,,
Over 5 hours:,,,30.5,,,Room rate:,,160.5,,,
Over 10 hours:,,,72.0,,,Breakfast:,,15.0,,,
24 hour rate:,,,99.5 + room rate,,,Lunch:,,26.5,,,
,,,,,,Dinner:,,38.0,,,
,,,,,,Other:,,5.0,,,
,,,,,,Drinks:,,7.5,,,
,,,,,,Hotel to office:,,7.5,,,
,,,,,,Total residual:,,99.5,,,
GUATEMALA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
GUINEA,,,,,,Currency:,,GNF (unless stated otherwise),,,
Conakry,,,,,,,,,,,
Over 5 hours:,,,"144,877.0",,,Room rate:,,USD 100.50,,,
Over 10 hours:,,,"338,725.5",,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,"443,812.5 + room rate",,,Lunch:,,"128,552.5",,,
,,,,,,Dinner:,,"177,524.5",,,
,,,,,,Other:,,"20,405.5",,,
,,,,,,Drinks:,,"32,648.5",,,
,,,,,,Hotel to office:,,"84,681.5",,,
,,,,,,Total residual:,,"443,812.5",,,
GUINEA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
80% of Conakry rate plus Hotel to Office GNF 84681.5,,,,,,,,,,,
GUINEA BISSAU,,,,,,,,,,,
Bissau and Elsewhe,,,re,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
GUYANA,,,,,,Currency:,,GYD (unless stated otherwise),,,
Georgetown,,,,,,,,,,,
Over 5 hours:,,,"4,263.0",,,Room rate:,,USD 181.00,,,
Over 10 hours:,,,"10,163.0",,,Breakfast:,,"3,002.0",,,
24 hour rate:,,,"14,953.0 + room rate",,,Lunch:,,"3,853.5",,,
,,,,,,Dinner:,,"5,490.5",,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,819.0,,,
,,,,,,Hotel to office:,,"1,788.0",,,
,,,,,,Total residual:,,"14,953.0",,,
GUYANA,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
As for Georgetown,,,,,,,,,,,
HAITI,,,,,,Currency:,,USD (unless stated otherwise),,,
Port au Prince,,,,,,,,,,,
Over 5 hours:,,,19.5,,,Room rate:,,132.5,,,
Over 10 hours:,,,48.5,,,Breakfast:,,10.5,,,
24 hour rate:,,,67.5 + room rate,,,Lunch:,,18.0,,,
,,,,,,Dinner:,,28.0,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,2.5,,,
,,,,,,Hotel to office:,,8.5,,,
,,,,,,Total residual:,,67.5,,,
HAITI,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
HONDURAS,,,,,,Currency:,,USD (unless stated otherwise),,,
San Pedro Sula,,,,,,,,,,,
Over 5 hours:,,,26.0,,,Room rate:,,164.0,,,
Over 10 hours:,,,67.0,,,Breakfast:,,12.5,,,
24 hour rate:,,,93.0 + room rate,,,Lunch:,,24.0,,,
,,,,,,Dinner:,,39.5,,,
,,,,,,Other:,,4.5,,,
,,,,,,Drinks:,,3.5,,,
,,,,,,Hotel to office:,,9.0,,,
,,,,,,Total residual:,,93.0,,,
"HONDURAS
Tegucigalpa",,,,,,Currency:,,USD (unless stated otherwise),,,
Over 5 hours:,,,32.5,,,Room rate:,,177.0,,,
Over 10 hours:,,,70.0,,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,82.0 + room rate,,,Lunch:,,29.5,,,
,,,,,,Dinner:,,35.0,,,
,,,,,,Other:,,4.5,,,
,,,,,,Drinks:,,5.5,,,
,,,,,,Hotel to office:,,7.5,,,
,,,,,,Total residual:,,82.0,,,
HONDURAS,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
As for Tegucigalpa,,,,,,,,,,,
HONG KONG,,,,,,Currency:,,HKD (unless stated otherwise),,,
Hong Kong,,,,,,,,,,,
Over 5 hours:,,,292.5,,,Room rate:,,"2,376.5",,,
Over 10 hours:,,,761.5,,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,816.5 + room rate,,,Lunch:,,253.0,,,
,,,,,,Dinner:,,429.5,,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,79.0,,,
,,,,,,Hotel to office:,,55.0,,,
,,,,,,Total residual:,,816.5,,,
HONG KONG,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
HUNGARY,,,,,,Currency:,,HUF (unless stated otherwise),,,
Budapest,,,,,,,,,,,
Over 5 hours:,,,"6,092.0",,,Room rate:,,EUR 137.00,,,
Over 10 hours:,,,"14,512.5",,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,"16,001.0 + room rate",,,Lunch:,,"5,136.0",,,
,,,,,,Dinner:,,"7,465.0",,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,"1,911.5",,,
,,,,,,Hotel to office:,,"1,488.5",,,
,,,,,,Total residual:,,"16,001.0",,,
HUNGARY,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
"ICELAND
Reykjavik",,,,,,Currency:,,ISK (unless stated otherwise),,,
Over 5 hours:,,,"3,866.5",,,Room rate:,,"15,990.5",,,
Over 10 hours:,,,"16,368.0",,,Breakfast:,,"2,008.5",,,
24 hour rate:,,,"19,262.0 + room rate",,,Lunch:,,"3,489.5",,,
,,,,,,Dinner:,,"12,125.0",,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,753.5,,,
,,,,,,Hotel to office:,,885.5,,,
,,,,,,Total residual:,,"19,262.0",,,
ICELAND,,,,,,,,,,,
Elsewhere,,,,,,,,,,,
Actuals + £4 per day,,,,,,,,,,,
INDIA,,,,,,Currency:,,INR (unless stated otherwise),,,
Ahmedabad,,,,,,,,,,,
Over 5 hours:,,,"1,016.0",,,Room rate:,,"9,420.5",,,
Over 10 hours:,,,"2,212.5",,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,"2,753.0 + room rate",,,Lunch:,,893.0,,,
,,,,,,Dinner:,,"1,073.5",,,
,,,,,,Other:,,0,,,
,,,,,,Drinks:,,246.0,,,
,,,,,,Hotel to office:,,540.5,,,
,,,,,,Total residual:,,"2,753.0",,,
INDIA,,,,,,Currency:,,INR (unless stated otherwise),,,
Bangalore,,,,,,,,,,,
Over 5 hours:,,,"1,685.5",,,Room rate:,,"16,809.5",,,
Over 10 hours:,,,"3,746.0",,,Breakfast:,,0 (included in room rate),,,
24 hour rate:,,,"4,629.5 + room rate",,,Lunch:,,"1,406.0",,,
,,,,,,Dinner:,,"1,781.0",,,
,,,,,,Other:,,369.0,,,
,,,,,,Drinks:,,559.0,,,
,,,,,,Hotel to office:,,514.5,,,
,,,,,,Total residual:,,"4,629.5",,,
